YEAR,DOY,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,WS10M,WS10M_MAX,WS10M_MIN,PS,AQI,LOC
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,92.99999999999996,10.0
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,72.99999999999997,12.999999999999998
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,58.99999999999999,14.0
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,114.99999999999997,15.000000000000002
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,93.99999999999997,16.0
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,83.0,17.0
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,89.99999999999999,18.000000000000004
2020.0,188.0,6.3599999999999985,13.21,-1.6299999999999994,66.45,2.375,5.46,7.76,3.3,54.06,88.99999999999996,19.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,51.99999999999997,0.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,84.99999999999997,0.9999999999999996
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,96.99999999999996,1.9999999999999991
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,54.99999999999995,2.999999999999999
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,72.99999999999997,3.9999999999999982
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,68.99999999999997,5.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,104.0,6.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,69.99999999999999,7.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,45.99999999999999,7.999999999999999
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,50.99999999999996,8.999999999999998
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,76.99999999999997,11.000000000000002
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,44.99999999999999,12.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,77.99999999999997,10.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,56.99999999999998,12.999999999999998
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,35.99999999999998,14.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,94.99999999999999,15.000000000000002
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,76.0,16.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,67.99999999999997,17.0
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,79.99999999999996,18.000000000000004
2020.0,189.0,7.8300000000000045,15.159999999999998,1.8399999999999999,72.52,2.375,4.89,7.509999999999999,1.1199999999999997,54.34,76.0,19.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,63.99999999999996,0.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,42.99999999999996,0.9999999999999996
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,58.99999999999999,1.9999999999999991
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,42.0,2.999999999999999
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,63.99999999999996,3.9999999999999982
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,36.999999999999986,5.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,45.99999999999999,7.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,25.999999999999957,7.999999999999999
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,42.0,8.999999999999998
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,46.99999999999995,11.000000000000002
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,40.999999999999986,12.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,63.0,10.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,58.99999999999999,12.999999999999998
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,23.999999999999982,14.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,75.0,15.000000000000002
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,50.99999999999996,16.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,43.99999999999997,17.0
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,84.99999999999997,18.000000000000004
2020.0,190.0,7.470000000000001,14.91,1.380000000000002,74.42,2.375,4.049999999999999,7.81,0.7399999999999998,54.34,72.99999999999997,19.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,93.99999999999997,0.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,81.99999999999999,0.9999999999999996
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,81.99999999999999,1.9999999999999991
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,69.99999999999999,2.999999999999999
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,92.99999999999996,3.9999999999999982
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,63.0,5.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,102.99999999999999,6.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,88.99999999999996,7.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,51.99999999999997,7.999999999999999
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,86.99999999999999,8.999999999999998
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,76.0,11.000000000000002
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,97.99999999999997,10.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,76.0,12.999999999999998
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,53.999999999999986,14.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,63.0,15.000000000000002
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,93.99999999999997,16.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,72.99999999999997,17.0
2020.0,190.99999999999997,7.9199999999999955,15.439999999999998,1.0800000000000007,71.42,2.375,4.89,9.119999999999997,2.1599999999999997,54.04,75.0,19.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,55.999999999999964,0.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,71.0,0.9999999999999996
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,76.99999999999997,1.9999999999999991
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,81.99999999999999,2.999999999999999
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,101.99999999999997,3.9999999999999982
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,61.999999999999986,5.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,97.99999999999997,6.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,79.99999999999996,7.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,54.99999999999995,7.999999999999999
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,53.999999999999986,8.999999999999998
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,68.99999999999997,11.000000000000002
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,45.99999999999999,12.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,68.99999999999997,10.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,68.99999999999997,12.999999999999998
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,35.99999999999998,14.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,51.99999999999997,15.000000000000002
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,72.99999999999997,16.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,69.99999999999999,17.0
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,77.99999999999997,18.000000000000004
2020.0,192.00000000000003,6.8999999999999995,13.639999999999999,-0.0799999999999984,68.91,2.375,7.07,11.81,2.2399999999999998,53.78,71.99999999999996,19.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,58.99999999999999,0.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,68.99999999999997,1.9999999999999991
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,85.99999999999997,3.9999999999999982
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,63.99999999999996,5.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,107.99999999999999,6.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,71.99999999999996,7.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,37.99999999999999,7.999999999999999
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,45.99999999999999,8.999999999999998
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,60.99999999999997,11.000000000000002
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,39.99999999999997,12.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,96.0,10.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,71.0,12.999999999999998
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,38.999999999999964,14.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,44.99999999999999,15.000000000000002
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,66.99999999999999,16.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,78.99999999999999,17.0
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,139.0,18.000000000000004
2020.0,193.00000000000003,4.52,12.120000000000001,-3.9699999999999984,64.17,1.87,3.4599999999999995,5.989999999999999,0.2699999999999999,53.980000000000004,72.99999999999997,19.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,68.99999999999997,0.9999999999999996
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,86.99999999999999,1.9999999999999991
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,67.99999999999997,2.999999999999999
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,89.99999999999999,3.9999999999999982
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,64.99999999999997,5.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,107.99999999999999,6.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,71.99999999999996,7.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,50.99999999999996,7.999999999999999
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,54.99999999999995,8.999999999999998
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,80.99999999999997,11.000000000000002
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,79.99999999999996,10.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,79.99999999999996,12.999999999999998
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,42.0,14.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,54.99999999999995,15.000000000000002
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,121.99999999999997,16.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,114.99999999999997,17.0
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,85.99999999999997,18.000000000000004
2020.0,194.0,3.5299999999999994,10.840000000000002,-2.9900000000000007,77.5,2.375,2.979999999999999,5.25,0.5899999999999994,54.09,64.99999999999997,19.0
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,76.99999999999997,0.9999999999999996
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,78.99999999999999,1.9999999999999991
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,79.99999999999996,2.999999999999999
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,91.0,3.9999999999999982
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,66.99999999999999,5.0
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,109.99999999999996,6.0
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,55.999999999999964,7.999999999999999
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,63.99999999999996,8.999999999999998
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,73.99999999999999,11.000000000000002
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,86.99999999999999,10.0
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,77.99999999999997,12.999999999999998
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,39.99999999999997,14.0
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,52.99999999999997,15.000000000000002
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,78.99999999999999,16.0
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,84.0,17.0
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,97.99999999999997,18.000000000000004
2020.0,195.0,7.679999999999994,14.95,-0.2899999999999988,63.06000000000001,2.375,5.379999999999999,8.889999999999999,0.8199999999999997,54.09,63.99999999999996,19.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,131.99999999999997,0.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,135.99999999999997,0.9999999999999996
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,143.0,1.9999999999999991
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,133.0,2.999999999999999
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,151.99999999999997,3.9999999999999982
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,117.0,5.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,98.99999999999997,6.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,144.99999999999997,7.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,109.0,7.999999999999999
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,119.99999999999999,8.999999999999998
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,139.0,11.000000000000002
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,139.0,10.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,212.0,12.999999999999998
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,80.99999999999997,14.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,101.99999999999997,15.000000000000002
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,140.99999999999997,16.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,130.0,17.0
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,147.99999999999997,18.000000000000004
2020.0,196.0,7.770000000000001,14.610000000000001,0.04000000000000123,68.5,2.375,5.059999999999999,7.95,1.8100000000000003,54.25,110.99999999999997,19.0
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,96.99999999999996,0.0
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,130.99999999999997,0.9999999999999996
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,159.99999999999997,1.9999999999999991
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,127.00000000000001,2.999999999999999
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,138.0,3.9999999999999982
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,129.0,5.0
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,131.99999999999997,6.0
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,123.99999999999997,7.0
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,117.0,8.999999999999998
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,153.0,11.000000000000002
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,153.0,10.0
2020.0,197.0,8.049999999999995,15.059999999999999,2.2600000000000007,70.65,2.1,4.339999999999999,5.419999999999998,1.4999999999999998,54.27,130.99999999999997,12.999999999999998
